termo,user,frase,tweet_origin_id,tweet_id,data_do_tweet
natura nat,adodiadolly,pesquisa social: quem vcs acham q ganharia de rolasse uma porrada coletiva e sincera entre os mascotes de empresa?  bahianinho jovem a mulher da samsung magalu nat natura o pinguim do ponto frio dollynho https://t.co/FdSVUDBtiv,' None ',' 1399391771809964037 ',' 2021-05-31 15:46:12 '
natura nat,gabivilac,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399390405502832646 ',' 2021-05-31 15:40:46 '
natura nat,baddas83855485,@ferrnandabc E a nat natura?,' 1399171332798025730 ',' 1399389850252492808 ',' 2021-05-31 15:38:34 '
natura nat,matu_ninixu,"@edrick_elder @momorsa Como assim elas são só amigas, a Magalu é casada com a nat natura po",' 1399224333122277377 ',' 1399386722165788673 ',' 2021-05-31 15:26:08 '
natura nat,Sweetxx664_,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399386403604242434 ',' 2021-05-31 15:24:52 '
natura nat,orickamorimds,pois ela e a nat natura vão namorar sim viu https://t.co/wmZMgdURBZ,' None ',' 1399385927328337925 ',' 2021-05-31 15:22:59 '
natura nat,Lord4no,"@Ca_leo_psito @stupidycupid @batwondxr @magazineluiza magalu parece tiazona demais pra mina da samsung, shippo mais com a nat natura",' 1399384443882807296 ',' 1399384965452861440 ',' 2021-05-31 15:19:09 '
natura nat,lecterfell,RT @JottahDesigner: Na minha cabeça ela é a filha da Magalu com a Nat natura e é irmã do Baianinho https://t.co/JMyWDnFD2p,' None ',' 1399384507959103492 ',' 2021-05-31 15:17:20 '
natura nat,AlexSatto_111,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399384282708201476 ',' 2021-05-31 15:16:26 '
natura nat,yellowgasly,RT @JottahDesigner: Na minha cabeça ela é a filha da Magalu com a Nat natura e é irmã do Baianinho,' None ',' 1399384224914980876 ',' 2021-05-31 15:16:13 '
natura nat,ana_yukii,RT @JottahDesigner: Na minha cabeça ela é a filha da Magalu com a Nat natura e é irmã do Baianinho,' None ',' 1399384082006618113 ',' 2021-05-31 15:15:39 '
natura nat,lexikiara,"@milenaonunes a boneca é super sem sal vo fazer oq 🤷🏽‍♀️ tds as outras impresa tem as bonequin foda a nat natura, o bahaninho la  até o maluco do kfc KKKKK",' 1399260257055133699 ',' 1399384050863906820 ',' 2021-05-31 15:15:31 '
natura nat,Saasjaas,"@Isastoro Prefiro a nat natura, ela faz mais o meu tipo",' 1399179908748922883 ',' 1399382027359686660 ',' 2021-05-31 15:07:29 '
natura nat,princeesaaFiona,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399379081314045955 ',' 2021-05-31 14:55:46 '
natura nat,Candy2803006,"Serase já tem fanart dela com a Nat Natura, a Magalu ou o baianinho? https://t.co/P9LBjWCOhU",' None ',' 1399378399009939458 ',' 2021-05-31 14:53:04 '
natura nat,markvsaints,"@lasssthope Do mesmo motivo da Natura ter a Nat, da Magazine Luiza ter a Lu, Amaro, casas Bahia, Bradesco...",' 1399325599982817281 ',' 1399378131572740097 ',' 2021-05-31 14:52:00 '
natura nat,bunnypirata,@KurieitaYosa já fiz até ship dela com a nat natura,' 1399367302861238273 ',' 1399377647516389381 ',' 2021-05-31 14:50:05 '
natura nat,natie_qa,RT @JottahDesigner: Na minha cabeça ela é a filha da Magalu com a Nat natura e é irmã do Baianinho,' None ',' 1399375394126577664 ',' 2021-05-31 14:41:07 '
natura nat,4N4LFAB3TO,RT @JottahDesigner: Na minha cabeça ela é a filha da Magalu com a Nat natura e é irmã do Baianinho,' None ',' 1399374983592353797 ',' 2021-05-31 14:39:29 '
natura nat,pagliaccl,RT @ultraviolet_rat: pq a lu do magalu namora a nat natura e o baianinho vai hackear o zap da menina da samsung e o pinguim do ponto frio e…,' None ',' 1399374457383403524 ',' 2021-05-31 14:37:24 '
natura nat,Daniele93335384,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399372427579232258 ',' 2021-05-31 14:29:20 '
natura nat,CallhoGleen,RT @JottahDesigner: Na minha cabeça ela é a filha da Magalu com a Nat natura e é irmã do Baianinho,' None ',' 1399372241305997313 ',' 2021-05-31 14:28:36 '
natura nat,Hujnin1,"um surubão entre nat natura, lu do magalu e sam da samsung google pesquisar",' None ',' 1399372194392780802 ',' 2021-05-31 14:28:24 '
natura nat,MCVALGR4CE,magalu nat natura a da samsung e o baianinho unidos p dominar o mundo e nos usar de escravos,' None ',' 1399372156740554757 ',' 2021-05-31 14:28:15 '
natura nat,Ladino2349,"@Noahzitto69 Eu geralmente odeio empresas tentando criar mascote tipo, Malu do Magalu, Nat Natura, mas essa daí me quebra",' 1399366588751560706 ',' 1399369595736231938 ',' 2021-05-31 14:18:05 '
natura nat,Ruan74694500,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399369081774612495 ',' 2021-05-31 14:16:02 '
natura nat,psciello,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399368687455440899 ',' 2021-05-31 14:14:28 '
natura nat,Kauan_alves_T,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399368416960696332 ',' 2021-05-31 14:13:24 '
natura nat,Yuzuhka,@luvkoutaro É a Nat da Natura,' 1399367823919624199 ',' 1399368247405912069 ',' 2021-05-31 14:12:43 '
natura nat,Julia_Dias03,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399368061224898563 ',' 2021-05-31 14:11:59 '
natura nat,apaciello_,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399367515940261891 ',' 2021-05-31 14:09:49 '
natura nat,M_Fooofa,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399367046559903744 ',' 2021-05-31 14:07:57 '
natura nat,nice_dickbro,"Nat da natura, pode fazer o favor de comer meu cu?😌🤭  #explorepage",' None ',' 1399366847712083977 ',' 2021-05-31 14:07:10 '
natura nat,MoonyKarma,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399366525891514377 ',' 2021-05-31 14:05:53 '
natura nat,taynansjn,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399366115730599936 ',' 2021-05-31 14:04:15 '
natura nat,gabrielricd,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399365885144580096 ',' 2021-05-31 14:03:20 '
natura nat,clarasantanaa01,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399365612044947458 ',' 2021-05-31 14:02:15 '
natura nat,SayKobayashi,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399365592424095747 ',' 2021-05-31 14:02:10 '
natura nat,IIKalee,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399365043335073798 ',' 2021-05-31 13:59:59 '
natura nat,ultraviolet_rat,pq a lu do magalu namora a nat natura e o baianinho vai hackear o zap da menina da samsung e o pinguim do ponto frio e a Bia sendo assediada e o eo eo  eoeoeoe̴͒̓͛̈̋oe̵̕ȍ̴͓͕̟̤͊̾̍̅͌́́̚͝ͅe̸̩̫̋ö̵͔́e̷̡̺̭̯͕̹͊̉͒͆̿̕ǫ̷̞͙́̔̈́̄̇̈́̋͛͒̌́̚͝ê̵̢̯̅̋͊̚ https://t.co/HIUXNR9agd,' None ',' 1399364686479495171 ',' 2021-05-31 13:58:34 '
natura nat,javaliputo,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399364345558077441 ',' 2021-05-31 13:57:13 '
natura nat,olavosalles,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399364187323764738 ',' 2021-05-31 13:56:35 '
natura nat,l1l1amfbh,@bilbobagxns A nat natura parece com a Gleice,' 1399162018314211328 ',' 1399362968698171394 ',' 2021-05-31 13:51:45 '
natura nat,R0CKZST4R,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399362760253874178 ',' 2021-05-31 13:50:55 '
natura nat,annapaulaepifa,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399361013707911172 ',' 2021-05-31 13:43:59 '
natura nat,ataldamands,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399360153720328192 ',' 2021-05-31 13:40:34 '
natura nat,isakkkjjjj,@extraordIife Eu achei ela mo bnt pprt ela e a nat natura as 2 mais bonita das assistente 3d,' 1399359592405024775 ',' 1399359959649951746 ',' 2021-05-31 13:39:47 '
natura nat,_Kenjji_,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399358889842380800 ',' 2021-05-31 13:35:32 '
natura nat,absurdaaya,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399358871592865796 ',' 2021-05-31 13:35:28 '
natura nat,anjoyxz,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399358419895828487 ',' 2021-05-31 13:33:40 '
natura nat,Hobiieur,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399358331429478400 ',' 2021-05-31 13:33:19 '
natura nat,norimoonx,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399358233723146240 ',' 2021-05-31 13:32:56 '
natura nat,Murilo_alves_07,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399358154266263553 ',' 2021-05-31 13:32:37 '
natura nat,XxxLadyghost,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399357979237965830 ',' 2021-05-31 13:31:55 '
natura nat,websexo2,@esterelizia eu tambem cara mas ai eh foda quando fazem bizarrice com os desenho tipo a magazine luiza e a nat natura,' 1399357190511734787 ',' 1399357651755094022 ',' 2021-05-31 13:30:37 '
natura nat,VT_MONGU,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399356874391162880 ',' 2021-05-31 13:27:32 '
natura nat,1saexistindo,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399356824801923072 ',' 2021-05-31 13:27:20 '
natura nat,OlavoTeixeira7,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399356207337558016 ',' 2021-05-31 13:24:53 '
natura nat,_raafaelacosta,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399355892664094720 ',' 2021-05-31 13:23:38 '
natura nat,jeefersondaniel,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399355773122138113 ',' 2021-05-31 13:23:09 '
natura nat,sdavi8401,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399355346037084175 ',' 2021-05-31 13:21:27 '
natura nat,barbiekill10,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399354046184660998 ',' 2021-05-31 13:16:18 '
natura nat,Ingrid__Feitosa,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399353638980628481 ',' 2021-05-31 13:14:40 '
natura nat,Brunuo17,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399353101673500675 ',' 2021-05-31 13:12:32 '
natura nat,batgirlthay,@Kanemo08396476 @bilbobagxns como assim vc n conhece a nat natura,' 1399255214495047684 ',' 1399352855505653760 ',' 2021-05-31 13:11:34 '
natura nat,Lariih19981,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399352018569945094 ',' 2021-05-31 13:08:14 '
natura nat,jenhope_,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399351384735092737 ',' 2021-05-31 13:05:43 '
natura nat,psyxgb,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399351349431701508 ',' 2021-05-31 13:05:35 '
natura nat,BeautifulPers13,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399348235848847360 ',' 2021-05-31 12:53:12 '
natura nat,olucastuita,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399347545126604803 ',' 2021-05-31 12:50:28 '
natura nat,EU50045420,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399347427749023748 ',' 2021-05-31 12:50:00 '
natura nat,UmLoucoPensante,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399347135892557826 ',' 2021-05-31 12:48:50 '
natura nat,vimttrigger,@bilbobagxns a nat natura parece aquelas boneca de criança mimada,' 1399162018314211328 ',' 1399345882252910603 ',' 2021-05-31 12:43:51 '
natura nat,aerofolioaaa,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399344880623755264 ',' 2021-05-31 12:39:52 '
natura nat,nandaandrade122,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399343928432812034 ',' 2021-05-31 12:36:05 '
natura nat,claus_generico,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399343130189697024 ',' 2021-05-31 12:32:55 '
natura nat,AnneGabrielle0,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399342673924919296 ',' 2021-05-31 12:31:06 '
natura nat,Adm_vs_coisas,23- Nat Natura Resultado da Luta:    Quase certeza absoluta que eu venceria alguém como a Nat Natura https://t.co/p7indBuVXB,' 1399341893742436353 ',' 1399341899174064131 ',' 2021-05-31 12:28:01 '
natura nat,mindcosplay_,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399341349338501128 ',' 2021-05-31 12:25:50 '
natura nat,HermsdorffJuh,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399337213427695620 ',' 2021-05-31 12:09:24 '
natura nat,Jarlene68967447,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399337129017327619 ',' 2021-05-31 12:09:04 '
natura nat,annabgb,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399336830013743104 ',' 2021-05-31 12:07:53 '
natura nat,DhudhaCarvalho,RT @bilbobagxns: baianinho das casas bahia lu do magalu nat natura agora a nova assistente virtual da samsung  quem será o próximo https://…,' None ',' 1399336827568406533 ',' 2021-05-31 12:07:52 '
